Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,LoyaltyRatio
-0.22779946617752084,0,Travel_Rarely,0.013636220870272183,Research & Development,0.8377471033886562,0.08096085518238771,Medical,-1.571838557340105,Male,0.8911355630674087,1.7822258034735339,-0.9684851073837298,Laboratory Technician,-0.6557056155757305,Married,-0.8746692634576607,0.30619900419625906,-1.0814304522278766,-0.6283609441232215,-0.6054199793841197,-0.42812706271961853,0.27004820825638304,0.23773630001578774,-0.6926344232076528,1.7161517995866473,0.339214057313342,-0.3369263917857987,-0.0722013777086614,-0.6828894532390932,-0.32401176090566786,0.463606717698756
-0.8920754578224291,0,Travel_Rarely,-1.6137056170126387,Research & Development,0.7145340969527642,-0.895253092843261,Life Sciences,1.170264816704391,Female,-0.8301579849159945,-1.0212970507236474,-0.06501978022716859,Laboratory Technician,0.25023613927748045,Single,-0.499034067033062,-0.22704405139070755,-1.0814304522278766,1.5914420037600236,-0.8782142196316276,-0.42812706271961853,1.1949316257354043,-0.9380510278589052,-0.1761894897925689,0.15805256150517963,0.339214057313342,0.3169819628739688,0.20428631278198722,-0.6828894532390932,1.0795902556067118,0.6694525174505426
-0.6706501272741263,0,Travel_Rarely,-0.3311816380713812,Research & Development,2.0698771677475767,-1.8714670408689098,Life Sciences,-1.571838557340105,Male,-1.7153946667360302,0.3804643763749433,-0.9684851073837298,Research Scientist,0.25023613927748045,Divorced,-0.7715662242579264,0.12236567268102617,-0.6817832815590641,-0.6283609441232215,0.48575698160591185,-0.42812706271961853,1.1949316257354043,0.23773630001578774,-0.8217456565614237,-1.400046676576288,-1.0788756550653575,-0.3369263917857987,-0.6251767586899586,0.5563340694920473,-0.32401176090566786,0.9782212170782223
-0.3385121314516722,0,Travel_Rarely,1.3457742802347892,Research & Development,1.2073861226963323,-0.895253092843261,Medical,-0.6578040993252731,Male,1.3337539039774267,0.3804643763749433,-0.9684851073837298,Laboratory Technician,1.1561778941306913,Divorced,-0.8247121207526348,-0.7781227319604355,-1.0814304522278766,-0.6283609441232215,-1.1510084598791355,-0.42812706271961853,0.27004820825638304,0.23773630001578774,-1.0799681232689655,-0.6209970575355542,0.339214057313342,-0.8273576577806243,-0.6251767586899586,-0.37308357255630803,-0.6047321642081438,-0.051007781680710705
-1.0027881230965805,1,Travel_Rarely,-1.7377408180707874,Research & Development,1.8234511548757926,0.08096085518238771,Life Sciences,0.25623035868955896,Male,-0.7809781692593257,-1.0212970507236474,-0.9684851073837298,Laboratory Technician,0.25023613927748045,Single,-0.9592775306772364,-0.18982798351329216,0.9168054011161861,1.5914420037600236,-0.3326257391366118,-0.42812706271961853,-0.6548352092226382,-0.9380510278589052,-0.6926344232076528,0.9371021805459135,0.339214057313342,-0.5004034804507406,-0.6251767586899586,-0.6828894532390932,-0.32401176090566786,-0.051007781680710705
-0.8920754578224291,0,Travel_Rarely,1.4524445531447971,Research & Development,1.4538121355681164,1.0571748032080366,Life Sciences,-0.6578040993252731,Female,-0.7317983536026571,1.7822258034735339,0.8384455469293927,Manufacturing Director,-1.5616473704289413,Divorced,0.7311871450264471,-0.576313337470451,-0.6817832815590641,-0.6283609441232215,-1.1510084598791355,-0.42812706271961853,0.27004820825638304,0.23773630001578774,-0.1761894897925689,-1.400046676576288,0.339214057313342,0.48045905153891066,1.3102370747445817,1.795557592223188,1.0795902556067118,0.9782212170782223
-0.559937461999975,0,Travel_Rarely,-1.1646981891821404,Research & Development,-0.5175959674061564,-0.895253092843261,Life Sciences,-1.571838557340105,Male,0.6944163004407341,1.7822258034735339,-0.9684851073837298,Research Scientist,-0.6557056155757305,Divorced,-0.6892963764841179,0.10593442761816732,-1.0814304522278766,1.5914420037600236,-0.8782142196316276,-0.42812706271961853,1.1949316257354043,1.4135236278904804,-0.5635231898538818,1.7161517995866473,-1.0788756550653575,-0.17344930312085682,-0.6251767586899586,-0.6828894532390932,0.23742904569928408,0.5371230747529653
-1.6670641147414886,0,Non-Travel,0.792577283515446,Research & Development,0.8377471033886562,-0.895253092843261,Medical,1.170264816704391,Male,1.4812933509474326,1.7822258034735339,-0.9684851073837298,Laboratory Technician,1.1561778941306913,Divorced,-0.7664642181944344,-0.9795108124744492,-0.6817832815590641,1.5914420037600236,-0.6054199793841197,-0.42812706271961853,-0.6548352092226382,1.4135236278904804,-1.3381905899765076,-0.6209970575355542,-1.0788756550653575,-0.9908347464455661,-1.1781521396712558,-0.6828894532390932,-1.1661729708130957,0.9782212170782223
1.765028508757204,0,Travel_Rarely,1.0307248695470914,Sales,-0.8872349867138326,1.0571748032080366,Life Sciences,-1.571838557340105,Female,0.5960566691273967,-1.0212970507236474,1.741910874085954,Manager,1.1561778941306913,Married,1.889129937853153,1.084506355806206,-0.2821361108902515,-0.6283609441232215,0.21296274135840398,-0.42812706271961853,0.27004820825638304,-0.9380510278589052,2.5351464106366213,0.15805256150517963,0.339214057313342,2.9326153815130387,1.0337493842539331,0.2465281888092622,0.798869852304236,0.38060437908916434
0.1043385296449333,0,Travel_Rarely,-1.0729121403991104,Research & Development,-0.8872349867138326,0.08096085518238771,Life Sciences,1.170264816704391,Male,-1.026877247542669,0.3804643763749433,-0.9684851073837298,Research Scientist,1.1561778941306913,Single,-0.5519673799417916,-1.4033526723010137,0.9168054011161861,1.5914420037600236,-1.1510084598791355,-0.42812706271961853,0.27004820825638304,-0.9380510278589052,-0.6926344232076528,0.15805256150517963,0.339214057313342,-0.6638805691156824,-0.6251767586899586,-0.37308357255630803,-0.6047321642081438,-0.5656222810601771
-1.445638784193186,0,Non-Travel,-0.3237395260078923,Research & Development,0.22168207120919586,-0.895253092843261,Other,-1.571838557340105,Female,1.4812933509474326,1.7822258034735339,-0.06501978022716859,Manufacturing Director,0.25023613927748045,Divorced,-0.5377242796812097,-0.8519931157473052,-1.0814304522278766,-0.6283609441232215,0.7585512218534197,-0.42812706271961853,1.1949316257354043,0.23773630001578774,-0.8217456565614237,1.7161517995866473,-1.0788756550653575,-0.5004034804507406,-0.6251767586899586,-0.37308357255630803,-0.32401176090566786,0.36068381782286274
-0.11708680090336945,1,Travel_Rarely,1.0282441655259285,Sales,-0.024743941662588247,1.0571748032080366,Life Sciences,0.25623035868955896,Male,0.7927759317540714,-1.0212970507236474,-0.9684851073837298,Sales Representative,-1.5616473704289413,Single,-0.6661247656124251,-1.0269788537671525,1.7160997424538114,-0.6283609441232215,2.122522423090959,2.335755169616323,-0.6548352092226382,-0.9380510278589052,-0.1761894897925689,0.9371021805459135,0.339214057313342,-0.3369263917857987,-0.34868906819931,-0.6828894532390932,-0.32401176090566786,-0.5656222810601771
-0.3385121314516722,0,Travel_Rarely,-0.9538383473832877,Research & Development,-0.27116995453437237,1.0571748032080366,Life Sciences,-1.571838557340105,Female,-0.6334387222893197,0.3804643763749433,0.8384455469293927,Research Director,-0.6557056155757305,Single,1.1593304871878176,0.9822674976373066,-1.0814304522278766,-0.6283609441232215,-1.1510084598791355,-0.42812706271961853,0.27004820825638304,-0.9380510278589052,0.21114421026874397,0.9371021805459135,0.339214057313342,0.8074132288687944,0.4807740032726358,-0.06327769187352292,1.92175146551414,0.740706832749238
-0.3385121314516722,1,Travel_Rarely,-0.25924122145765494,Research & Development,-0.39438296097026443,-1.8714670408689098,Medical,-0.6578040993252731,Male,0.8419557474107401,0.3804643763749433,-0.9684851073837298,Research Scientist,-1.5616473704289413,Single,-0.7611496285449636,0.39369187320618276,-0.2821361108902515,-0.6283609441232215,-1.1510084598791355,-0.42812706271961853,0.27004820825638304,-0.9380510278589052,-0.43441195650011083,-0.6209970575355542,0.339214057313342,-0.5004034804507406,-0.6251767586899586,-0.37308357255630803,-0.32401176090566786,-0.5656222810601771
1.765028508757204,0,Travel_Rarely,1.1870092228803588,Research & Development,-0.5175959674061564,0.08096085518238771,Other,0.25623035868955896,Female,-0.38753964400597646,0.3804643763749433,2.6453762012425153,Manager,0.25023613927748045,Divorced,2.668673947637535,-0.5004768217957178,0.5171582304473736,-0.6283609441232215,-1.1510084598791355,-0.42812706271961853,1.1949316257354043,0.23773630001578774,1.8895902438677665,0.15805256150517963,-1.0788756550653575,1.1343674061986782,2.4161878367071763,0.5563340694920473,1.0795902556067118,-0.4468650888956849
-0.559937461999975,1,Travel_Frequently,0.7975386915577719,Research & Development,0.8377471033886562,-1.8714670408689098,Life Sciences,-0.6578040993252731,Female,0.3009777751873848,-2.423058477822238,-0.9684851073837298,Research Scientist,-1.5616473704289413,Single,-0.5572819695912624,-1.3506884253046711,-0.6817832815590641,1.5914420037600236,1.8497281828434513,2.335755169616323,-0.6548352092226382,-0.9380510278589052,-0.1761894897925689,1.7161517995866473,0.339214057313342,0.48045905153891066,-0.6251767586899586,1.1759458308576176,0.798869852304236,0.9782212170782223
0.5471891907415388,0,Travel_Rarely,-0.27908685362695873,Sales,-0.1479569480984803,1.0571748032080366,Marketing,0.25623035868955896,Male,-0.8793378005726631,0.3804643763749433,-0.06501978022716859,Sales Executive,-0.6557056155757305,Married,0.06048593126322761,0.9654149385984769,-1.0814304522278766,-0.6283609441232215,-1.1510084598791355,-0.42812706271961853,1.1949316257354043,0.23773630001578774,-0.1761894897925689,-0.6209970575355542,0.339214057313342,0.3169819628739688,0.7572616937632844,0.5563340694920473,-0.6047321642081438,0.6694525174505426
0.7686145212898415,0,Travel_Rarely,-0.8099575141558352,Research & Development,-0.27116995453437237,1.0571748032080366,Medical,-1.571838557340105,Female,-1.174416694512675,-1.0212970507236474,0.8384455469293927,Healthcare Representative,1.1561778941306913,Married,0.7881595460687745,-1.7140015105834392,0.11751105977856105,-0.6283609441232215,-0.3326257391366118,-0.42812706271961853,1.1949316257354043,0.23773630001578774,1.6313677771602244,0.9371021805459135,0.339214057313342,2.4421841155182133,0.4807740032726358,0.8661399501748325,3.6060738853289953,0.720913967388489
0.9900398518381444,0,Travel_Rarely,-0.24435699733067712,Sales,-0.8872349867138326,1.0571748032080366,Marketing,-0.6578040993252731,Female,0.8419557474107401,0.3804643763749433,2.6453762012425153,Manager,-1.5616473704289413,Single,2.6374241604986466,1.1969971873903937,0.11751105977856105,-0.6283609441232215,-0.8782142196316276,-0.42812706271961853,1.1949316257354043,-0.9380510278589052,1.3731453104526825,-0.6209970575355542,-1.0788756550653575,-0.8273576577806243,-0.6251767586899586,-0.06327769187352292,-0.8854525675106197,-1.828766961355231
-0.4492247967258236,0,Travel_Rarely,0.2989171833040142,Research & Development,-0.8872349867138326,0.08096085518238771,Medical,0.25623035868955896,Male,0.5960566691273967,0.3804643763749433,-0.9684851073837298,Laboratory Technician,1.1561778941306913,Single,-0.8597884124391424,-1.0713572592360705,0.5171582304473736,-0.6283609441232215,-1.1510084598791355,-0.42812706271961853,1.1949316257354043,-0.9380510278589052,-0.5635231898538818,0.15805256150517963,0.339214057313342,-0.9908347464455661,-0.9016644491806073,-0.6828894532390932,-1.1661729708130957,-1.6683676368733198
0.7686145212898415,0,Travel_Rarely,1.6260938346262053,Research & Development,0.0984690647733038,1.0571748032080366,Other,1.170264816704391,Male,-1.2235965101693438,0.3804643763749433,-0.06501978022716859,Healthcare Representative,1.1561778941306913,Married,-0.01604415968915242,0.6772361790344907,-0.2821361108902515,1.5914420037600236,-0.6054199793841197,-0.42812706271961853,1.1949316257354043,-0.9380510278589052,-0.3053007231463399,1.7161517995866473,1.7573037696920415,-0.5004034804507406,-0.6251767586899586,-0.37308357255630803,-0.32401176090566786,-0.7371604475199993
-0.7813627925482777,0,Travel_Rarely,-1.683165329605202,Research & Development,-0.024743941662588247,-0.895253092843261,Medical,1.170264816704391,Male,0.8419557474107401,-1.0212970507236474,-0.9684851073837298,Laboratory Technician,0.25023613927748045,Single,-0.921437652373004,0.25536045109578975,-0.6817832815590641,-0.6283609441232215,-0.6054199793841197,-0.42812706271961853,-1.5797186267016594,-0.9380510278589052,-0.1761894897925689,1.7161517995866473,0.339214057313342,0.48045905153891066,-1.1781521396712558,-0.37308357255630803,1.0795902556067118,0.9782212170782223
0.21505119491908467,1,Travel_Rarely,0.22697676669028793,Sales,-0.5175959674061564,0.08096085518238771,Technical Degree,1.170264816704391,Male,-0.4858992753193138,0.3804643763749433,-0.06501978022716859,Sales Representative,1.1561778941306913,Married,-0.946947682690464,-1.539717962523543,0.11751105977856105,-0.6283609441232215,-0.3326257391366118,-0.42812706271961853,0.27004820825638304,0.23773630001578774,0.9858116103913697,2.495201418627381,1.7573037696920415,-0.9908347464455661,-1.1781521396712558,-0.6828894532390932,-1.1661729708130957,-1.9469559372892715
-1.445638784193186,1,Travel_Rarely,0.02355903695492408,Research & Development,-1.0104479931497248,0.08096085518238771,Medical,-0.6578040993252731,Male,-0.2400001970359705,0.3804643763749433,-0.9684851073837298,Research Scientist,1.1561778941306913,Married,-0.9029428803928455,-1.5839559300004709,-0.2821361108902515,1.5914420037600236,0.21296274135840398,-0.42812706271961853,-1.5797186267016594,0.23773630001578774,-0.6926344232076528,-0.6209970575355542,-1.0788756550653575,-0.8273576577806243,-1.1781521396712558,-0.06327769187352292,-1.1661729708130957,-1.0802367804396436
0.6579018560156902,0,Travel_Rarely,1.1646828866898922,Research & Development,-0.8872349867138326,-0.895253092843261,Medical,1.170264816704391,Female,0.3009777751873848,1.7822258034735339,-0.9684851073837298,Research Scientist,0.25023613927748045,Divorced,-0.8281134581282962,1.070743432591162,-0.6817832815590641,-0.6283609441232215,-0.8782142196316276,-0.42812706271961853,1.1949316257354043,1.4135236278904804,-0.6926344232076528,0.15805256150517963,-1.0788756550653575,-0.3369263917857987,-0.34868906819931,-0.37308357255630803,-0.04329135760319188,0.463606717698756
1.4328905129347498,1,Travel_Rarely,0.16247846214005063,Sales,-0.7640219802779405,-0.895253092843261,Marketing,-1.571838557340105,Male,0.9894951943807461,-1.0212970507236474,-0.9684851073837298,Sales Representative,0.25023613927748045,Married,-0.8200352818611005,-1.473009916328176,-0.6817832815590641,1.5914420037600236,-0.3326257391366118,-0.42812706271961853,0.27004820825638304,-0.9380510278589052,-1.0799681232689655,-0.6209970575355542,0.339214057313342,-0.6638805691156824,-0.6251767586899586,-0.6828894532390932,-0.6047321642081438,0.9782212170782223
-0.22779946617752084,0,Travel_Rarely,0.21457324658447308,Sales,-0.8872349867138326,0.08096085518238771,Marketing,1.170264816704391,Female,1.5304731666041014,0.3804643763749433,-0.9684851073837298,Sales Representative,1.1561778941306913,Married,-0.9622537008809401,-0.6476558374014963,-0.6817832815590641,-0.6283609441232215,-0.6054199793841197,-0.42812706271961853,-1.5797186267016594,-0.9380510278589052,-1.2090793566227367,0.15805256150517963,0.339214057313342,-0.8273576577806243,-0.6251767586899586,-0.06327769187352292,-0.6047321642081438,0.9782212170782223
-0.11708680090336945,0,Travel_Rarely,0.12030649378028006,Research & Development,-0.5175959674061564,1.0571748032080366,Life Sciences,-0.6578040993252731,Female,0.7927759317540714,-1.0212970507236474,-0.9684851073837298,Research Scientist,-1.5616473704289413,Married,-0.6635737625806791,-0.17227323451451135,2.5153940837914366,1.5914420037600236,-0.3326257391366118,-0.42812706271961853,1.1949316257354043,0.23773630001578774,-0.6926344232076528,0.15805256150517963,1.7573037696920415,-0.9908347464455661,-0.9016644491806073,-0.6828894532390932,-1.1661729708130957,-1.5948512798191101
-0.4492247967258236,0,Travel_Frequently,0.8372299558963795,Sales,-1.0104479931497248,0.08096085518238771,Life Sciences,0.25623035868955896,Female,-1.174416694512675,1.7822258034735339,-0.06501978022716859,Sales Executive,-1.5616473704289413,Married,-0.24754768482010203,-1.5596601573861582,-0.2821361108902515,-0.6283609441232215,1.0313454621009277,-0.42812706271961853,-1.5797186267016594,1.4135236278904804,-0.1761894897925689,0.15805256150517963,0.339214057313342,-0.3369263917857987,-0.34868906819931,-0.37308357255630803,-0.32401176090566786,-0.5656222810601771
-0.22779946617752084,0,Travel_Rarely,-0.8422066664309539,Research & Development,-0.6408089738420485,-0.895253092843261,Other,0.25623035868955896,Male,0.44851722215739076,0.3804643763749433,-0.9684851073837298,Laboratory Technician,1.1561778941306913,Divorced,-0.9756464667976066,-0.4759001731974246,-0.6817832815590641,-0.6283609441232215,-0.8782142196316276,-0.42812706271961853,0.27004820825638304,0.23773630001578774,-1.3381905899765076,0.15805256150517963,0.339214057313342,-0.9908347464455661,-1.1781521396712558,-0.6828894532390932,-1.1661729708130957,0.9782212170782223
-1.113500788370732,0,Travel_Rarely,1.082819653991514,Research & Development,-0.8872349867138326,1.0571748032080366,Life Sciences,1.170264816704391,Female,-1.617035035422693,0.3804643763749433,-0.9684851073837298,Laboratory Technician,-1.5616473704289413,Divorced,-0.8927388682658616,0.7606563462766973,-0.6817832815590641,-0.6283609441232215,-0.6054199793841197,-0.42812706271961853,1.1949316257354043,0.23773630001578774,-1.3381905899765076,2.495201418627381,0.339214057313342,-0.9908347464455661,-1.1781521396712558,-0.6828894532390932,-1.1661729708130957,0.9782212170782223
-1.2242134536448832,1,Travel_Rarely,1.373062024467582,Research & Development,1.9466641613116846,0.08096085518238771,Life Sciences,-1.571838557340105,Male,-0.8793378005726631,-2.423058477822238,-0.9684851073837298,Laboratory Technician,0.25023613927748045,Single,-0.9029428803928455,-0.5253343463779915,-0.6817832815590641,-0.6283609441232215,-0.8782142196316276,-0.42812706271961853,0.27004820825638304,-0.9380510278589052,-1.3381905899765076,-0.6209970575355542,-1.0788756550653575,-0.9908347464455661,-1.1781521396712558,-0.6828894532390932,-0.8854525675106197,0.9782212170782223
-1.113500788370732,0,Travel_Frequently,0.47256646478542236,Sales,-0.1479569480984803,0.08096085518238771,Life Sciences,1.170264816704391,Male,-1.4203157727960183,0.3804643763749433,0.8384455469293927,Sales Executive,0.25023613927748045,Single,0.46460732820899,-1.590275639640032,-0.6817832815590641,-0.6283609441232215,-0.059831498889103926,-0.42812706271961853,1.1949316257354043,-0.9380510278589052,-0.3053007231463399,-2.179096295617022,0.339214057313342,0.3169819628739688,1.0337493842539331,-0.37308357255630803,0.798869852304236,0.9782212170782223
-0.7813627925482777,0,Travel_Frequently,-0.20466573299206953,Research & Development,-1.0104479931497248,-0.895253092843261,Medical,0.25623035868955896,Female,-0.38753964400597646,0.3804643763749433,-0.06501978022716859,Laboratory Technician,1.1561778941306913,Single,-0.5377242796812097,-0.49401667416416645,-0.6817832815590641,-0.6283609441232215,2.122522423090959,2.335755169616323,1.1949316257354043,-0.9380510278589052,0.08203297691497301,-0.6209970575355542,0.339214057313342,0.8074132288687944,1.0337493842539331,0.2465281888092622,0.798869852304236,0.9782212170782223
0.4364765254673874,1,Travel_Rarely,1.3805041365310708,Research & Development,0.3448950776450879,0.08096085518238771,Technical Degree,-0.6578040993252731,Female,-0.8301579849159945,0.3804643763749433,2.6453762012425153,Research Director,0.25023613927748045,Married,2.764549144913989,0.27825184379019996,-0.6817832815590641,-0.6283609441232215,-0.8782142196316276,-0.42812706271961853,1.1949316257354043,-0.9380510278589052,1.5022565438064535,-2.179096295617022,0.339214057313342,2.4421841155182133,2.9691632176884735,3.9641987570026838,1.0795902556067118,0.8439739563705355
-0.3385121314516722,0,Non-Travel,0.6486964502879935,Sales,1.7002381484399005,1.0571748032080366,Marketing,-0.6578040993252731,Male,0.3009777751873848,0.3804643763749433,-0.06501978022716859,Sales Executive,0.25023613927748045,Single,-0.41931522229099943,-0.5989238541808807,-1.0814304522278766,-0.6283609441232215,1.3041397023484356,2.335755169616323,0.27004820825638304,-0.9380510278589052,-0.1761894897925689,-0.6209970575355542,0.339214057313342,0.3169819628739688,0.20428631278198722,1.795557592223188,0.798869852304236,0.6694525174505426
-0.00637413562921808,0,Travel_Rarely,-0.9811260916160803,Research & Development,1.2073861226963323,-0.895253092843261,Life Sciences,-0.6578040993252731,Male,0.35015759084405346,0.3804643763749433,-0.9684851073837298,Research Scientist,-0.6557056155757305,Married,-0.747969446214276,-0.5718193217267631,0.5171582304473736,-0.6283609441232215,1.5769339425959434,2.335755169616323,-1.5797186267016594,-0.9380510278589052,-0.43441195650011083,-1.400046676576288,0.339214057313342,-0.9908347464455661,-1.1781521396712558,-0.6828894532390932,-1.1661729708130957,-1.7235049046639765
0.9900398518381444,0,Travel_Frequently,1.0108792373777877,Sales,-0.5175959674061564,1.0571748032080366,Marketing,-1.571838557340105,Male,1.5796529822607699,0.3804643763749433,-0.06501978022716859,Sales Executive,1.1561778941306913,Single,-0.163364584772484,0.8631760804295774,0.5171582304473736,1.5914420037600236,1.5769339425959434,2.335755169616323,0.27004820825638304,-0.9380510278589052,0.3402554436225149,0.9371021805459135,0.339214057313342,0.3169819628739688,0.4807740032726358,-0.6828894532390932,1.0795902556067118,-0.12452413873491994
-0.22779946617752084,0,Travel_Rarely,1.0555319097587212,Research & Development,-0.1479569480984803,-1.8714670408689098,Life Sciences,1.170264816704391,Male,-1.469495588452687,1.7822258034735339,-0.9684851073837298,Laboratory Technician,1.1561778941306913,Married,-0.9080448864563375,-1.3210560089947292,-0.6817832815590641,-0.6283609441232215,1.0313454621009277,-0.42812706271961853,1.1949316257354043,-0.9380510278589052,-1.3381905899765076,-0.6209970575355542,0.339214057313342,-0.9908347464455661,-1.1781521396712558,-0.6828894532390932,-0.8854525675106197,0.9782212170782223
